Product URL,Feature,Value
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003201,FUNCAO TINTA,Dupla Função
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003201,SISTEMA RESINA,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003201,SOLIDOS VOLUME,38 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,COR TINTA,Preto
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,COR COMERCIAL TINTA,Preto
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,Escala de cor,0
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,Brilho,Ultra-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,EMBALAGEM,Balde Plástico
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,LINHA PRODUTOS TINTAS,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,FUNCAO TINTA,Dupla Função
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,SISTEMA RESINA,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/10003203,SOLIDOS VOLUME,38 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,COR TINTA,Cinza
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,COR COMERCIAL TINTA,Cinza
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,Escala de cor,RAL 7035
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,Brilho,Semi-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,EMBALAGEM,Balde Plástico
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,LINHA PRODUTOS TINTAS,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,FUNCAO TINTA,Dupla Função
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,SISTEMA RESINA,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14112134,SOLIDOS VOLUME,38 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,COR TINTA,Amarelo
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,COR COMERCIAL TINTA,Amarelo Segurança
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,Escala de cor,MUNSELL 5Y 8/12
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,Brilho,Semi-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,EMBALAGEM,Galão Plástico
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,LINHA PRODUTOS TINTAS,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,FUNCAO TINTA,Dupla Função
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,SISTEMA RESINA,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14175881,SOLIDOS VOLUME,38 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,COR TINTA,Cinza
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,COR COMERCIAL TINTA,Cinza Médio
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,Escala de cor,"MUNSELL N6,5"
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,Brilho,Semi-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,EMBALAGEM,Galão Plástico
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,LINHA PRODUTOS TINTAS,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,FUNCAO TINTA,Dupla Função
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,SISTEMA RESINA,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176038,SOLIDOS VOLUME,38 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,COR TINTA,Azul
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,COR COMERCIAL TINTA,Azul
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,Escala de cor,W PANTONE 2955C
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,Brilho,Semi-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,EMBALAGEM,Galão Plástico
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,LINHA PRODUTOS TINTAS,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,FUNCAO TINTA,Dupla Função
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,SISTEMA RESINA,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176326,SOLIDOS VOLUME,38 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,COR TINTA,Azul
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,COR COMERCIAL TINTA,Azul
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,Escala de cor,W PANTONE 2955C
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,Brilho,Semi-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,EMBALAGEM,Balde Plástico
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,LINHA PRODUTOS TINTAS,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,FUNCAO TINTA,Dupla Função
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,SISTEMA RESINA,Hidrossolúvel
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-ESTER-HIDRO-CVD-713/p/14176452,SOLIDOS VOLUME,38 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,COR TINTA,Vermelho
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,COR COMERCIAL TINTA,Vermelho Óxido
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,Escala de cor,84.300
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,Brilho,Ultra-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,EMBALAGEM,Balde Metálico
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,LINHA PRODUTOS TINTAS,Alquídico
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,FUNCAO TINTA,Primer
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,SISTEMA RESINA,Alquídica Curta Modificada
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001138,SOLIDOS VOLUME,40 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,COR TINTA,Vermelho
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,COR COMERCIAL TINTA,Vermelho Óxido
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,Escala de cor,84.300
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,Brilho,Ultra-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,EMBALAGEM,Container
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,LINHA PRODUTOS TINTAS,POLIESTER MODIFICADO
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,FUNCAO TINTA,Primer
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,SISTEMA RESINA,Alquídica Curta Modificada
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001139,SOLIDOS VOLUME,40 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,COR TINTA,Vermelho
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,COR COMERCIAL TINTA,Vermelho Óxido
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,Escala de cor,84.300
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,Brilho,Ultra-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,EMBALAGEM,Container
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,LINHA PRODUTOS TINTAS,POLIESTER MODIFICADO
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,FUNCAO TINTA,Primer
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,SISTEMA RESINA,Alquídica Curta Modificada
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001140,SOLIDOS VOLUME,40 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,COR TINTA,Vermelho
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,COR COMERCIAL TINTA,Vermelho Óxido
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,Escala de cor,84.300
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,Brilho,Ultra-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,EMBALAGEM,Galão Metálico
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,LINHA PRODUTOS TINTAS,POLIESTER MODIFICADO
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,FUNCAO TINTA,Primer
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,SISTEMA RESINA,Alquídica Curta Modificada
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001141,SOLIDOS VOLUME,40 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,COR TINTA,Vermelho
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,COR COMERCIAL TINTA,Vermelho Óxido
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,Escala de cor,84.300
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,Brilho,Ultra-Fosco
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,EMBALAGEM,Tambor
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,LINHA PRODUTOS TINTAS,POLIESTER MODIFICADO
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,FUNCAO TINTA,Primer
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,SISTEMA RESINA,Alquídica Curta Modificada
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001142,SOLIDOS VOLUME,40 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001501,COR TINTA,Cinza
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001501,COR COMERCIAL TINTA,Cinza
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001501,Escala de cor,19.410
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001501,ACABAMENTO PINTURA,Liso
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Industrial-Anticorrosivo/Fundi%C3%A7%C3%A3o/W-LACK-HPP-115/p/10001501,Brilho,Semi-Fosco
